Month #,Month,Year,STORE TYPE,CATEGORY,SEGMENT,MANUFACTURER_1,BRAND_2,BARCODE,PACK SIZE,PACK unit, Value Sales , Units Sales ,REGION,STATE,CITY,STORE_ID,PRODUCT_ID,SUPPLIER_ID,DISTRIBUTION_CENTER,SALES_CHANNEL,BATCH_NUMBER,LOT_NUMBER,SUPPLIER_LEAD_TIME_DAYS,WAREHOUSE_ID,INVENTORY_STATUS,ORDER_STATUS,DATA_SOURCE,INGESTION_TIMESTAMP
04,Apr,2021,Private discounters,Stain Removal,Stain Remover,S,S,7290005425912,4000,ML," 1,41,716 ",440,Central,Chhattisgarh,Raipur,ST01085,PRD532391,SUP0011,DC_DEL,Retail,B101215,LOT43785,3,WH05,In Stock,Completed,SAP ECC,26-04-2024 00:33
04,Apr,2021,Private discounters,Dishwashing,Gel,S,S,7290005430626,2000,ML,"11,452",56,West,Goa,Panaji,ST01380,PRD943755,SUP0035,DC_CHN,Modern Trade,B346080,LOT72395,13,WH02,In Stock,Completed,SAP ECC,17-11-2024 10:36
04,Apr,2021,Private discounters,Surface Cleaners,Bathroom,S,S,7290013268891,3000,ML," 11,56,740 ","4,340",Central,Madhya Pradesh,Indore,ST00646,PRD801978,SUP0023,DC_DEL,Retail,B576187,LOT58005,4,WH01,In Stock,Completed,Retail POS,13-10-2024 03:58
04,Apr,2021,Private discounters,Air Care,Spray,S,S,7290014397453,3000,ML," 2,42,220 ",886,East,Bihar,Patna,ST00024,PRD256948,SUP0072,DC_MUM,Modern Trade,B136153,LOT98600,11,WH03,Low Stock,Pending,SAP ECC,08-07-2024 17:23
04,Apr,2021,Private discounters,Stain Removal,Fabric Whitener,S,S,7290107280563,3000,ML," 3,50,629 ","1,296",West,Goa,Panaji,ST01317,PRD147528,SUP0021,DC_MUM,Retail,B777905,LOT23901,4,WH05,Low Stock,Completed,SAP S/4HANA,07-08-2024 08:54
04,Apr,2021,Private discounters,Stain Removal,Fabric Whitener,E,B,7290105181954,500,ML,"6,882",58,South,Kerala,Kochi,ST00557,PRD281372,SUP0037,DC_MUM,Wholesale,B955149,LOT12161,4,,In Stock,Completed,SAP ECC,03-07-2024 18:27
04,Apr,2021,Private discounters,Personal Hygiene,Handwash,Y,U,7290002921233,200,ML,"52,422",244,Central,Chhattisgarh,Raipur,ST00691,PRD998714,SUP0028,DC_MUM,Modern Trade,B639116,LOT81555,12,WH01,In Stock,Completed,SAP ECC,18-06-2024 10:58
04,Apr,2021,Private discounters,Stain Removal,Color Care,D,L,7290004147280,1,EACH,"20,673",175,West,Goa,Panaji,ST00356,PRD263190,SUP0116,DC_KOL,Modern Trade,B778699,LOT17111,7,WH01,In Stock,Completed,Distributor Portal,09-02-2024 12:56
04,Apr,2021,Private discounters,Stain Removal,Stain Remover,Unknown,L,7290004147327,1000,GR,"12,505",78,East,West Bengal,Kolkata,ST00870,PRD329499,SUP0095,DC_CHN,Retail,B308447,LOT94961,10,WH02,In Stock,Completed,SAP ECC,24-06-2024 04:01
04,Apr,2021,Private discounters,Personal Hygiene,Handwash,J,F,7290006660350,1000,ML,"3,540",13,West,Maharashtra,Pune,ST00941,PRD430791,SUP0058,DC_DEL,Retail,B222404,LOT72775,13,WH02,In Stock,Completed,Retail POS,11-03-2024 05:16
04,Apr,2021,Private discounters,Surface Cleaners,Multipurpose,Y,Y,7290109920153,840,GR,"68,808",258,East,Bihar,Patna,ST00575,PRD741302,SUP0053,DC_KOL,Modern Trade,B724130,LOT47121,14,WH04,In Stock,Pending,Distributor Portal,15-05-2024 06:07
04,Apr,2021,Private discounters,Stain Removal,Fabric Whitener,S,S,7290000289458,250,ML,"1,787",11,South,Telangana,Hyderabad,ST00029,PRD395296,SUP0028,DC_BLR,Retail,B139181,LOT87615,8,WH05,In Stock,Completed,Retail POS,13-03-2024 00:09
04,Apr,2021,Private discounters,Stain Removal,Fabric Whitener,S,S,7290003015597,250,ML,"4,580",28,West,Maharashtra,Mumbai,ST00357,PRD987186,SUP0042,DC_MUM,Retail,B539270,LOT31339,8,WH01,In Stock,Completed,SAP ECC,01-08-2024 05:22
04,Apr,2021,Private discounters,Stain Removal,Color Care,Y,I,3045201106004,150,ML,"18,723",93,Central,Madhya Pradesh,Indore,ST00365,PRD641253,SUP0091,DC_DEL,Modern Trade,B335654,LOT57717,8,WH04,In Stock,Completed,Retail POS,03-06-2024 14:29
04,Apr,2021,Private discounters,Stain Removal,Fabric Whitener,Y,I,3045201107001,150,ML,"22,888",113,South,Karnataka,Bengaluru,ST00608,PRD864894,SUP0104,DC_BLR,Retail,B405663,LOT52273,2,WH01,Low Stock,Completed,Retail POS,08-10-2024 07:07
04,Apr,2021,Private discounters,Personal Hygiene,Handwash,Y,I,3045201108008,150,ML,"20,672",106,East,West Bengal,Kolkata,ST00409,PRD016930,SUP0085,DC_CHN,Wholesale,B921648,LOT74863,5,WH02,Out of Stock,Completed,Distributor Portal,30-01-2024 17:59
04,Apr,2021,Private discounters,Dishwashing,Gel,H,C,4015000031394,250,ML," 1,28,973 ",804,Central,Madhya Pradesh,Indore,ST01290,PRD900908,SUP0073,DC_DEL,E-Commerce,B755301,LOT25966,10,WH01,In Stock,Completed,SAP S/4HANA,24-10-2024 15:38
04,Apr,2021,Private discounters,Laundry Detergents,Liquid,Y,A,48256214758,1000,GR,"88,985",395,East,West Bengal,Kolkata,ST01315,PRD081823,SUP0093,DC_KOL,Retail,B986254,LOT90645,5,WH01,In Stock,Cancelled,SAP S/4HANA,17-02-2024 06:47
04,Apr,2021,Private discounters,Personal Hygiene,Sanitizer,Y,A,7290002921332,75,GR,"72,580",572,Central,Chhattisgarh,Raipur,ST00567,PRD958013,SUP0061,DC_BLR,E-Commerce,B563954,LOT43927,8,WH05,In Stock,Completed,Retail POS,06-12-2024 12:54
04,Apr,2021,Private discounters,Dishwashing,Liquid,G,Z_,7297174000025,40,GR,"7,546",66,North,Uttar Pradesh,Lucknow,ST01177,PRD363665,SUP0079,DC_DEL,E-Commerce,B806254,LOT60816,3,WH02,Out of Stock,Completed,SAP ECC,12-04-2024 14:29
04,Apr,2021,Private discounters,Stain Removal,Stain Remover,R,V,7290108200201,1350,GR," 3,15,907 ","1,301",Central,Madhya Pradesh,Indore,ST00219,PRD776313,SUP0033,DC_KOL,Retail,B191814,LOT55545,7,WH01,In Stock,Completed,SAP S/4HANA,03-09-2024 09:30
04,Apr,2021,Private discounters,Surface Cleaners,Multipurpose,R,V,7290108200218,1350,GR," 3,29,684 ","1,388",West,Goa,Panaji,ST00173,PRD724782,SUP0055,DC_MUM,Retail,B588068,LOT93922,6,WH03,In Stock,Completed,SAP S/4HANA,25-07-2024 13:36
04,Apr,2021,Private discounters,Personal Hygiene,Handwash,R,V,7290108200225,470,GR," 3,59,120 ","3,136",East,Odisha,Bhubaneswar,ST00608,PRD079880,SUP0037,DC_DEL,Modern Trade,B710382,LOT33825,11,WH04,In Stock,Completed,SAP S/4HANA,05-11-2024 08:13
04,Apr,2021,Private discounters,Air Care,Spray,R,V,7290108200232,470,GR," 4,94,650 ","4,313",West,Maharashtra,Pune,ST01036,PRD219626,SUP0047,DC_MUM,Modern Trade,B887763,LOT77805,3,WH01,In Stock,Completed,Distributor Portal,27-01-2024 08:15
04,Apr,2021,Private discounters,Stain Removal,Stain Remover,R,V,7290108201574,1620,GR," 3,64,597 ","1,213",Central,Madhya Pradesh,Indore,ST01386,PRD173827,SUP0036,DC_BLR,Retail,B340236,LOT15455,13,WH01,Low Stock,Pending,SAP ECC,04-06-2024 11:44
04,Apr,2021,Private discounters,Laundry Detergents,Powder,R,V,7290108201857,1620,GR," 5,16,243 ","1,739",South,Tamil Nadu,Coimbatore,ST00858,PRD708840,SUP0115,DC_BLR,Retail,B764601,LOT42347,12,WH04,In Stock,Completed,Distributor Portal,15-07-2024 17:41
04,Apr,2021,Private discounters,Surface Cleaners,Bathroom,S,S,7290108351491,720,GR," 1,24,002 ",677,North,Punjab,Ludhiana,ST00657,PRD008293,SUP0028,DC_BLR,Retail,B331590,LOT90814,4,WH01,In Stock,Completed,SAP ECC,04-06-2024 01:06
04,Apr,2021,Private discounters,Personal Hygiene,Sanitizer,S,S,7290108351576,1500,GR,"65,711",251,East,Bihar,Patna,ST00969,PRD593830,SUP0010,DC_MUM,Modern Trade,B862540,LOT68319,4,WH02,Low Stock,Completed,SAP ECC,26-09-2024 15:57
04,Apr,2021,Private discounters,Stain Removal,Fabric Whitener,U,R,7290000339191,350,GR," 2,45,217 ","1,235",West,Maharashtra,Mumbai,ST01106,PRD061528,SUP0023,DC_MUM,Retail,B879806,LOT36122,4,WH01,In Stock,Completed,Retail POS,03-08-2024 14:43
04,Apr,2021,Private discounters,Surface Cleaners,Multipurpose,Unknown,O,7290006784506,750,ML,"19,747",210,East,West Bengal,Kolkata,ST01364,PRD418572,SUP0092,DC_KOL,Wholesale,B641132,LOT26239,6,WH02,Out of Stock,Completed,SAP S/4HANA,06-05-2024 13:47
04,Apr,2021,Private discounters,Air Care,Diffuser,R,V,7290101864127,750,ML," 9,53,425 ","8,200",North,Uttar Pradesh,Lucknow,ST00441,PRD109885,SUP0098,DC_DEL,E-Commerce,B604607,LOT75511,11,WH02,Low Stock,Completed,SAP S/4HANA,06-09-2024 10:50
04,Apr,2021,Private discounters,Dishwashing,Liquid,R,V,7290101865698,300,ML,"77,763",391,South,Karnataka,Mysuru,ST00617,PRD955415,SUP0005,DC_KOL,Wholesale,B824836,LOT92334,10,WH02,In Stock,Completed,Distributor Portal,28-02-2024 19:10
04,Apr,2021,Private discounters,Surface Cleaners,Bathroom,R,V,7290112001641,950,ML," 5,97,369 ","3,784",West,Goa,Panaji,ST00226,PRD146771,SUP0082,DC_MUM,Retail,B562416,LOT42539,14,WH04,In Stock,Completed,SAP S/4HANA,28-10-2024 06:53
04,Apr,2021,Private discounters,Stain Removal,Color Care,S,S,7290000286907,750,ML,"37,703",146,South,Karnataka,Bengaluru,ST00371,PRD160506,SUP0119,DC_DEL,Retail,B703475,LOT83106,8,WH02,Low Stock,Completed,Retail POS,11-07-2024 09:57
04,Apr,2021,Private discounters,Stain Removal,Color Care,S,S,7290000286921,750,ML," 2,02,244 ","1,579",North,Haryana,Gurugram,ST00028,PRD579957,SUP0006,DC_BLR,Modern Trade,B184141,LOT84354,7,WH01,In Stock,Completed,Distributor Portal,22-10-2024 05:44
04,Apr,2021,Private discounters,Stain Removal,Stain Remover,S,S,7290005430602,750,ML," 10,11,530 ","6,213",East,Bihar,Patna,ST01008,PRD280746,SUP0042,DC_KOL,E-Commerce,B352490,LOT25061,5,,Reserved,Completed,SAP ECC,14-06-2024 18:20
04,Apr,2021,Private discounters,Personal Hygiene,Wipes,S,S,7290012823657,750,ML,"54,091",509,East,West Bengal,Kolkata,ST00995,PRD172858,SUP0047,DC_KOL,Wholesale,B319689,LOT14034,14,WH02,Low Stock,Completed,Distributor Portal,02-02-2024 16:35
04,Apr,2021,Private discounters,Stain Removal,Stain Remover,S,S,7290014397859,230,ML,456,3,South,Tamil Nadu,Madurai,ST00016,PRD797384,SUP0087,DC_KOL,Modern Trade,B807680,LOT16087,6,WH01,Low Stock,Completed,Distributor Portal,17-06-2024 13:37
04,Apr,2021,Private discounters,Dishwashing,Gel,Unknown,H,7290014905894,500,ML,"50,574",415,West,Goa,Panaji,ST01301,PRD829116,SUP0028,DC_MUM,Retail,B239430,LOT26896,7,WH01,In Stock,Returned,Distributor Portal,01-06-2024 20:41
04,Apr,2021,Private discounters,Laundry Detergents,Pods,I,C_2,7290011920722,750,ML,"8,221",69,East,Bihar,Patna,ST00333,PRD117032,SUP0105,DC_DEL,Wholesale,B302949,LOT38188,13,WH03,In Stock,Completed,Distributor Portal,25-12-2024 03:39
04,Apr,2021,Private discounters,Stain Removal,Fabric Whitener,K,P,7290017088396,20,EACH,"16,859",102,West,Gujarat,Ahmedabad,ST00483,PRD948993,SUP0013,DC_BLR,Wholesale,B419078,LOT12444,9,WH01,In Stock,Pending,Retail POS,27-10-2024 01:47
04,Apr,2021,Private discounters,Surface Cleaners,Multipurpose,R,V,7290011074173,20,EACH,"10,781",55,East,Bihar,Patna,ST00566,PRD558193,SUP0114,DC_MUM,E-Commerce,B696407,LOT19001,10,WH03,In Stock,Pending,Retail POS,18-03-2024 05:09
04,Apr,2021,Private discounters,Laundry Detergents,Pods,R,V,7290011074180,20,EACH,130,2,West,Gujarat,Ahmedabad,ST01312,PRD841034,SUP0025,DC_BLR,Modern Trade,B985294,LOT62061,3,WH01,In Stock,Completed,SAP S/4HANA,23-07-2024 04:52
04,Apr,2021,National supermarket chains,Air Care,Diffuser,C,E,5412533002652,200,ML,"9,823",41,North,Punjab,Ludhiana,ST00114,PRD178996,SUP0007,DC_CHN,Modern Trade,B415045,LOT88223,9,WH02,Low Stock,Completed,SAP ECC,13-04-2024 06:56
04,Apr,2021,National supermarket chains,Laundry Detergents,Liquid,R,V,7290101866633,3000,ML," 5,74,320 ","2,247",East,Odisha,Bhubaneswar,ST00038,PRD538669,SUP0066,DC_CHN,Modern Trade,B904369,LOT38475,9,WH03,Low Stock,Pending,Retail POS,17-12-2024 06:25
04,Apr,2021,National supermarket chains,Laundry Detergents,Powder,R,V,7290101866787,3000,ML," 2,65,835 ","1,054",South,Andhra Pradesh,Vijayawada,ST00454,PRD251666,SUP0080,DC_BLR,E-Commerce,B333985,LOT35078,14,WH03,In Stock,Pending,SAP S/4HANA,02-09-2024 16:26
04,Apr,2021,National supermarket chains,Stain Removal,Color Care,R,V,7290108200188,940,ML,"46,521",219,Central,Chhattisgarh,Raipur,ST00742,PRD997933,SUP0058,DC_CHN,Modern Trade,B662357,LOT88172,8,WH03,In Stock,Completed,Retail POS,03-08-2024 22:50
04,Apr,2021,National supermarket chains,Personal Hygiene,Wipes,R,V,7290108200195,940,ML,"10,536",57,North,Uttar Pradesh,Lucknow,ST00166,PRD291274,SUP0066,DC_DEL,Retail,B722288,LOT10221,5,WH02,In Stock,Pending,SAP S/4HANA,23-01-2024 05:43
04,Apr,2021,National supermarket chains,Stain Removal,Color Care,R,V,7290108201543,2000,ML,181,1,North,Delhi,New Delhi,ST00694,PRD555703,SUP0036,DC_DEL,Modern Trade,B213495,LOT82630,13,WH05,In Stock,Completed,Distributor Portal,05-06-2024 21:50
04,Apr,2021,National supermarket chains,Laundry Detergents,Liquid,Unknown,V,8410104252106,1000,ML,"1,980",20,North,Delhi,New Delhi,ST00205,PRD181200,SUP0002,DC_MUM,E-Commerce,B888893,LOT87363,10,WH02,In Stock,Completed,Distributor Portal,03-12-2024 02:31
04,Apr,2021,National supermarket chains,Stain Removal,Stain Remover,N,T_2,7290003976768,750,ML,"5,012",39,Central,Madhya Pradesh,Indore,ST00878,PRD085679,SUP0113,DC_BLR,Modern Trade,B397450,LOT71503,8,WH05,Low Stock,Completed,SAP S/4HANA,12-07-2024 15:14
04,Apr,2021,National supermarket chains,Personal Hygiene,Handwash,N,T_2,7290003976775,3000,ML,"2,895",15,West,Goa,Panaji,ST00245,PRD116458,SUP0038,DC_MUM,Modern Trade,B988326,LOT83697,6,WH02,In Stock,Completed,Retail POS,23-08-2024 08:27
04,Apr,2021,National supermarket chains,Laundry Detergents,Liquid,N,T_2,7290003976782,3000,ML,"2,494",13,Central,Chhattisgarh,Raipur,ST01357,PRD132460,SUP0074,DC_DEL,Wholesale,B279918,LOT48831,5,WH01,In Stock,Pending,Retail POS,21-05-2024 12:23
04,Apr,2021,National supermarket chains,Laundry Detergents,Powder,S,S,7290005425912,4000,ML," 2,03,125 ",738,Central,Chhattisgarh,Raipur,ST00943,PRD602940,SUP0014,DC_DEL,Modern Trade,B113880,LOT17022,7,WH02,In Stock,Returned,SAP ECC,26-03-2024 10:36
04,Apr,2021,National supermarket chains,Stain Removal,Fabric Whitener,S,S,7290005430626,2000,ML,"4,546",21,South,Kerala,Thiruvananthapuram,ST01420,PRD151878,SUP0027,DC_DEL,Retail,B848061,LOT39695,7,WH05,In Stock,Completed,Distributor Portal,07-06-2024 02:06
04,Apr,2021,National supermarket chains,Dishwashing,Gel,S,S,7290013268891,3000,ML," 5,23,923 ","1,869",North,Haryana,Gurugram,ST00821,PRD065333,SUP0015,DC_KOL,Wholesale,B962458,LOT31845,10,WH04,In Stock,Completed,Distributor Portal,20-05-2024 09:26
04,Apr,2021,National supermarket chains,Surface Cleaners,Multipurpose,S,S,7290014397453,3000,ML," 1,25,447 ",461,South,Kerala,Kochi,ST00507,PRD761676,SUP0085,DC_CHN,Retail,B265596,LOT93826,8,WH01,Low Stock,Completed,Distributor Portal,18-06-2024 12:40
04,Apr,2021,National supermarket chains,Laundry Detergents,Powder,S,S,7290107280563,3000,ML," 1,23,321 ",460,North,Haryana,Gurugram,ST00924,PRD111930,SUP0012,DC_MUM,E-Commerce,B774475,LOT53789,2,WH03,In Stock,Completed,Retail POS,20-04-2024 06:31
04,Apr,2021,National supermarket chains,Stain Removal,Fabric Whitener,Y,U,7290002921233,200,ML,"12,780",51,East,WEST BENGAL,Kolkata,ST01145,PRD524940,SUP0115,DC_MUM,E-Commerce,B861836,LOT66242,5,WH02,In Stock,Completed,SAP ECC,09-03-2024 17:44
04,Apr,2021,National supermarket chains,Personal Hygiene,Sanitizer,J,F,7290006660350,1000,ML,259,1,South,Karnataka,Mysuru,ST01283,PRD267996,SUP0043,DC_DEL,Retail,B161684,LOT13445,5,WH01,In Stock,Completed,SAP S/4HANA,14-09-2024 00:21
04,Apr,2021,National supermarket chains,Personal Hygiene,Wipes,Y,Y,7290109920153,840,GR,"22,689",81,North,Haryana,Gurugram,ST00410,PRD771643,SUP0097,DC_KOL,E-Commerce,B452743,LOT70781,6,WH05,In Stock,Cancelled,SAP ECC,11-12-2024 04:37
04,Apr,2021,National supermarket chains,Stain Removal,Fabric Whitener,S,S,7290003015597,250,ML,"2,639",11,South,Karnataka,Bengaluru,ST00310,PRD402843,SUP0057,DC_MUM,Retail,B982406,LOT88174,6,WH03,In Stock,Completed,Retail POS,13-08-2024 19:53
04,Apr,2021,National supermarket chains,Air Care,Freshener,Y,I,3045201106004,150,ML,"7,865",31,Central,Chhattisgarh,Raipur,ST00068,PRD715177,SUP0104,DC_MUM,Modern Trade,B265788,LOT67133,11,WH05,In Stock,Completed,Distributor Portal,15-09-2024 05:34
04,Apr,2021,National supermarket chains,Surface Cleaners,Kitchen,Y,I,3045201107001,150,ML,"10,455",41,East,Odisha,Bhubaneswar,ST00114,PRD685408,SUP0086,DC_KOL,Retail,B935417,LOT99793,5,WH01,In Stock,Completed,Distributor Portal,28-08-2024 16:42
04,Apr,2021,National supermarket chains,Dishwashing,Gel,Y,I,3045201108008,150,ML,"11,152",47,South,Andhra Pradesh,Vijayawada,ST00220,PRD363430,SUP0102,DC_DEL,Retail,B669379,LOT33356,4,WH01,In Stock,Completed,SAP S/4HANA,01-07-2024 02:57
04,Apr,2021,National supermarket chains,Stain Removal,Stain Remover,H,C,4015000031394,250,ML," 1,05,440 ",646,West,Goa,Panaji,ST00220,PRD748910,SUP0108,DC_KOL,E-Commerce,B258818,LOT10897,7,WH01,In Stock,Completed,Distributor Portal,30-12-2024 01:42
04,Apr,2021,National supermarket chains,Surface Cleaners,Multipurpose,Unknown,A,48256214758,1000,GR,"10,592",50,West,Maharashtra,Mumbai,ST01497,PRD114120,SUP0116,DC_CHN,E-Commerce,B296976,LOT46677,12,WH01,In Stock,Completed,Distributor Portal,12-05-2024 12:18
04,Apr,2021,National supermarket chains,Laundry Detergents,Pods,Y,A,7290002921332,75,GR,"23,480",168,West,Gujarat,Ahmedabad,ST00730,PRD601884,SUP0048,DC_MUM,Modern Trade,B521807,LOT83155,3,WH05,In Stock,Completed,Distributor Portal,23-04-2024 17:00
04,Apr,2021,National supermarket chains,Dishwashing,Bars,R,V,7290108200201,1350,GR,"41,419",137,Central,Chhattisgarh,Raipur,ST00749,PRD767065,SUP0061,DC_CHN,Retail,B443954,LOT43344,13,WH04,Low Stock,Returned,SAP S/4HANA,19-12-2024 20:08
04,Apr,2021,National supermarket chains,Laundry Detergents,Liquid,R,V,7290108200218,1350,GR,"23,451",79,West,Gujarat,Ahmedabad,ST00943,PRD389841,SUP0082,DC_MUM,Modern Trade,B920158,LOT23986,10,WH01,In Stock,Completed,SAP S/4HANA,26-09-2024 16:17
04,Apr,2021,National supermarket chains,Laundry Detergents,Liquid,R,V,7290108200225,470,GR," 3,13,232 ","2,165",South,Telangana,Hyderabad,ST00386,PRD452333,SUP0044,DC_CHN,E-Commerce,B321441,LOT81726,7,WH03,Low Stock,Completed,SAP S/4HANA,03-08-2024 16:28
04,Apr,2021,National supermarket chains,Laundry Detergents,Powder,R,V,7290108200232,470,GR," 4,51,450 ","3,180",South,Telangana,Hyderabad,ST01322,PRD781166,SUP0052,DC_MUM,Retail,B424084,LOT80873,12,WH05,In Stock,Completed,Retail POS,15-08-2024 20:51
04,Apr,2021,National supermarket chains,Stain Removal,Color Care,R,V,7290108201574,1620,GR," 1,29,553 ",427,South,Kerala,Thiruvananthapuram,ST00930,PRD795641,SUP0062,DC_DEL,Retail,B211245,LOT11244,6,WH02,In Stock,Completed,SAP S/4HANA,27-12-2024 05:09
04,Apr,2021,National supermarket chains,Air Care,Spray,R,V,7290108201857,1620,GR," 2,36,830 ",772,Central,Madhya Pradesh,Indore,ST01277,PRD578770,SUP0002,DC_BLR,Wholesale,B844143,LOT95002,4,WH02,In Stock,Completed,Distributor Portal,22-02-2024 15:22
04,Apr,2021,National supermarket chains,Dishwashing,Liquid,R,V,7290112002341,1350,GR,"1,077",3,South,Andhra Pradesh,Vijayawada,ST00405,PRD825629,SUP0093,DC_KOL,E-Commerce,B623888,LOT26573,5,WH05,Reserved,Completed,SAP S/4HANA,28-06-2024 17:05
04,Apr,2021,National supermarket chains,Stain Removal,Stain Remover,R,V,7290112002358,1350,GR,"4,657",13,Central,Madhya Pradesh,Indore,ST00492,PRD340838,SUP0071,DC_MUM,Retail,B453891,LOT22146,7,WH05,In Stock,Completed,Distributor Portal,09-12-2024 06:17
04,Apr,2021,National supermarket chains,Stain Removal,Color Care,S,S,7290108351491,720,GR,"82,857",551,North,Haryana,Gurugram,ST00357,PRD674436,SUP0031,DC_KOL,Wholesale,B664327,LOT98963,4,WH01,In Stock,Completed,SAP ECC,17-11-2024 11:59
04,Apr,2021,National supermarket chains,Surface Cleaners,Multipurpose,S,S,7290108351576,1500,GR,"92,358",317,East,Bihar,Patna,ST01452,PRD118458,SUP0105,DC_MUM,Modern Trade,B747144,LOT38757,11,WH05,In Stock,Completed,Retail POS,08-05-2024 13:53
04,Apr,2021,National supermarket chains,Personal Hygiene,Handwash,U,R,7290000339191,350,GR," 1,40,296 ",714,West,Gujarat,Ahmedabad,ST00215,PRD988416,SUP0082,DC_BLR,Retail,B747646,LOT65201,8,WH03,In Stock,Completed,Retail POS,16-06-2024 19:10
04,Apr,2021,National supermarket chains,Dishwashing,Bars,L,M,7291025039646,750,ML,939,10,West,Gujarat,Ahmedabad,ST01404,PRD120614,SUP0073,DC_DEL,Wholesale,B464783,LOT32857,6,WH02,In Stock,Completed,Distributor Portal,04-11-2024 20:04
04,Apr,2021,National supermarket chains,Laundry Detergents,Powder,R,V,7290101864127,750,ML," 1,31,367 ",779,Central,Madhya Pradesh,Indore,ST00752,PRD479403,SUP0072,DC_DEL,Wholesale,B692239,LOT99268,11,,In Stock,Completed,SAP ECC,07-10-2024 04:00
04,Apr,2021,National supermarket chains,Stain Removal,Color Care,R,V,7290101865698,300,ML,"27,898",135,South,KERALA,Kochi,ST00827,PRD452698,SUP0033,DC_KOL,Retail,B685456,LOT37642,2,WH03,In Stock,Completed,Distributor Portal,05-05-2024 20:26
04,Apr,2021,National supermarket chains,Dishwashing,Gel,Unknown,V,7290112001641,950,ML," 4,52,610 ","2,869",Central,Madhya Pradesh,Indore,ST01238,PRD614772,SUP0005,DC_BLR,Modern Trade,B271298,LOT54315,10,WH01,Low Stock,Completed,Distributor Portal,08-08-2024 14:58
04,Apr,2021,National supermarket chains,Personal Hygiene,Handwash,S,S,7290000286907,750,ML,"16,076",55,East,Bihar,Patna,ST01122,PRD674439,SUP0112,DC_KOL,Wholesale,B164469,LOT80166,10,WH05,In Stock,Completed,SAP ECC,12-12-2024 18:38
04,Apr,2021,National supermarket chains,Laundry Detergents,Liquid,S,S,7290000286921,750,ML," 2,23,922 ","1,625",Central,Chhattisgarh,Raipur,ST00528,PRD932482,SUP0078,DC_DEL,Retail,B671540,LOT88667,2,WH02,Low Stock,Completed,SAP ECC,29-05-2024 08:52
04,Apr,2021,National supermarket chains,Stain Removal,Fabric Whitener,S,S,7290005430602,750,ML," 9,21,075 ","5,571",North,PUNJAB,Ludhiana,ST00916,PRD707098,SUP0058,DC_CHN,Modern Trade,B653691,LOT54620,5,WH02,Low Stock,Completed,Distributor Portal,20-10-2024 13:03
04,Apr,2021,National supermarket chains,Surface Cleaners,Multipurpose,S,S,7290012823657,750,ML,"4,518",42,East,Bihar,Patna,ST00666,PRD800137,SUP0077,DC_KOL,Retail,B931888,LOT90739,13,WH02,Low Stock,Completed,SAP ECC,12-06-2024 22:05
04,Apr,2021,National supermarket chains,Stain Removal,Stain Remover,Y,H,7290014905894,500,ML,"15,987",139,Central,Chhattisgarh,Raipur,ST00710,PRD421123,SUP0011,DC_MUM,Retail,B251025,LOT79230,5,WH03,In Stock,Completed,SAP ECC,06-04-2024 02:20
04,Apr,2021,National supermarket chains,Dishwashing,Gel,K,P,7290017088396,20,EACH,"20,877",119,South,Andhra Pradesh,Vijayawada,ST00535,PRD841264,SUP0084,DC_DEL,Retail,B227569,LOT64570,11,WH02,In Stock,Completed,Distributor Portal,12-08-2024 07:39
04,Apr,2021,National supermarket chains,Air Care,Diffuser,R,V,7290011074173,20,EACH,"4,836",24,East,Bihar,Patna,ST00554,PRD350511,SUP0023,DC_MUM,Modern Trade,B452543,LOT28016,9,WH02,Reserved,Completed,Retail POS,14-10-2024 20:44
04,Apr,2021,National discounter chains,Laundry Detergents,Liquid,L,M,7291025035709,3000,ML,936,5,North,Uttar Pradesh,Lucknow,ST00328,PRD317756,SUP0045,DC_BLR,Retail,B568630,LOT11338,3,WH03,In Stock,Pending,Retail POS,15-02-2024 12:13
04,Apr,2021,National discounter chains,Stain Removal,Fabric Whitener,C,E,5412533002652,200,ML,"27,773",110,Central,Chhattisgarh,Raipur,ST00902,PRD634453,SUP0027,DC_DEL,Retail,B841509,LOT59877,8,WH01,In Stock,Completed,Distributor Portal,08-08-2024 21:29
04,Apr,2021,National discounter chains,Personal Hygiene,Handwash,R,V,7290101866633,3000,ML," 68,07,637 ","27,550",South,Telangana,Hyderabad,ST01189,PRD860933,SUP0079,DC_DEL,Retail,B630204,LOT56913,9,WH03,In Stock,Completed,SAP ECC,17-07-2024 22:17
04,Apr,2021,National discounter chains,Surface Cleaners,Multipurpose,R,V,7290101866787,3000,ML," 24,87,158 ","10,052",North,Delhi,New Delhi,ST01140,PRD011248,SUP0094,DC_KOL,Wholesale,B269790,LOT55862,4,WH03,Low Stock,Completed,SAP S/4HANA,11-09-2024 14:26
04,Apr,2021,National discounter chains,Dishwashing,Bars,Unknown,V,7290108200188,940,ML," 1,93,445 ","1,002",North,Delhi,New Delhi,ST00150,PRD834420,SUP0056,DC_KOL,Modern Trade,B863333,LOT12585,14,WH01,In Stock,Completed,Distributor Portal,16-06-2024 21:31
04,Apr,2021,National discounter chains,Surface Cleaners,Kitchen,R,V,7290108200195,940,ML," 2,19,950 ",952,West,Goa,Panaji,ST01056,PRD090169,SUP0059,DC_MUM,Retail,B628608,LOT69101,11,WH04,In Stock,Completed,SAP S/4HANA,09-09-2024 22:39
